transaction_id,amount,true_failure_cause,predicted_failure_cause,ai_action,ai_recovered,baseline_action,baseline_recovered
TXN101154,1301.6,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101155,693.55,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101156,11149.43,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101157,4164.78,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101158,920.76,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101159,1049.37,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101160,677.12,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101161,2071.94,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101162,4023.93,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101163,1440.35,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101164,1796.23,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101165,977.04,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101166,2054.39,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,True
TXN101167,2593.45,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101168,6372.19,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101169,6653.06,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101170,2899.96,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101171,5173.72,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101172,4614.21,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101173,1344.69,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN101174,1416.66,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101175,5384.61,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,True
TXN101176,1661.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101177,2375.22,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101178,586.66,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN101179,3165.72,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101180,2424.15,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101181,3136.28,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101182,5840.95,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101183,1170.27,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101184,6918.49,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN101185,4049.56,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101186,11035.32,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101187,9590.25,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101188,1203.12,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101189,1867.38,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101190,2349.58,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101191,2902.46,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101192,2512.56,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101193,1798.2,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101194,2866.34,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101195,4772.59,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101196,3323.79,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101197,3339.39,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101198,4673.62,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101199,1922.55,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101200,7111.66,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101201,1248.04,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN101202,6236.43,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101203,556.89,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101204,255.89,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101205,403.97,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101206,1626.95,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101207,2625.16,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN101208,1457.64,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101209,4591.3,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101210,2200.97,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101211,15168.97,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101212,1649.37,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101213,6855.92,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101214,2397.86,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101215,2003.3,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101216,4316.71,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN101217,5339.51,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN101218,586.33,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101219,1019.03,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101220,818.17,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101221,7327.1,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN101222,1730.25,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101223,1477.62,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101224,4851.92,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101225,3827.59,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101226,1058.04,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN101227,3185.25,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101228,1579.66,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101229,2363.98,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101230,1469.69,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101231,3151.44,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101232,233.61,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101233,1933.32,bank_timeout,bank_timeout,suggest_alt_payment_method,False,retry_24h,True
TXN101234,7044.53,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101235,610.0,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101236,981.32,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101237,7425.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101238,3920.04,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN101239,2423.19,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101240,4539.14,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101241,460.73,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101242,8288.02,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101243,10782.1,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101244,631.32,network_error,bank_timeout,retry_2h,True,retry_24h,True
TXN101245,3721.5,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101246,7891.23,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101247,2027.21,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101248,5348.12,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN101249,2561.2,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101250,10715.55,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101251,950.88,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101252,748.72,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101253,758.58,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101254,4263.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101255,236.69,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101256,6445.62,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101257,1258.56,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101258,1059.47,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101259,1691.66,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN101260,579.1,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101261,1832.98,bank_timeout,bank_timeout,suggest_alt_payment_method,True,retry_24h,True
TXN101262,4780.61,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101263,2521.17,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101264,2044.77,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN101265,1795.6,bank_timeout,network_error,retry_immediate,False,retry_24h,True
TXN101266,2639.74,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101267,2194.31,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101268,1718.94,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101269,1528.55,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101270,4467.42,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101271,851.73,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101272,957.86,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101273,7901.85,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101274,1837.7,bank_timeout,bank_timeout,retry_24h,True,retry_24h,True
TXN101275,1171.71,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101276,2942.72,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101277,2538.0,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101278,4809.09,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101279,2416.0,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101280,160.76,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101281,6731.52,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101282,4426.97,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101283,3044.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101284,4620.2,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101285,2466.2,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN101286,4798.41,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101287,1648.36,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101288,1556.71,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101289,3387.57,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101290,1269.04,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101291,1664.42,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101292,1871.41,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101293,2322.58,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101294,2617.36,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101295,3735.7,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101296,1346.45,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101297,3003.29,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101298,7205.47,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN101299,2076.16,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101300,7350.53,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101301,6884.66,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101302,874.01,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101303,632.81,network_error,network_error,retry_immediate,False,retry_24h,True
TXN101304,2776.19,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101305,2414.14,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101306,695.19,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN101307,1674.59,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN101308,2489.1,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101309,2328.43,bank_timeout,bank_timeout,suggest_alt_payment_method,True,retry_24h,False
TXN101310,4774.19,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101311,4924.51,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101312,2447.35,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN101313,970.0,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN101314,925.21,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101315,9183.44,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101316,2390.4,network_error,bank_timeout,retry_2h,True,retry_24h,True
TXN101317,1747.95,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101318,1397.2,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN101319,2230.57,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN101320,1911.58,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101321,2447.58,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101322,885.73,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN101323,3374.72,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101324,2683.23,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101325,8263.18,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101326,1624.46,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101327,1319.14,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101328,5641.11,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN101329,1254.09,network_error,network_error,retry_immediate,True,retry_24h,False
TXN101330,2523.17,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN101331,6987.95,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101332,607.24,network_error,network_error,retry_immediate,True,retry_24h,True
TXN101333,1978.33,bank_timeout,bank_timeout,retry_24h,False,retry_24h,True
TXN101334,2916.85,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN101335,6833.45,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101336,508.55,network_error,network_error,retry_immediate,False,retry_24h,False
TXN101337,6787.71,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN101338,1010.95,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN101339,406.92,network_error,network_error,retry_immediate,True,retry_24h,False
